"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777497","4.2.1.2","17.4","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777498","4.2.1.3","31.2","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Number of persons","Number","223","thousands","3","v1427777499","4.2.1.4","","F","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777500","4.2.1.5","","F","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777501","4.2.1.6","","F","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Average rating","Number","223","units","0","v1427777502","4.2.1.7","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777503","4.2.1.8","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777504","4.2.1.9","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1427777505","4.2.2.1","31.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777506","4.2.2.2","24.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777507","4.2.2.3","39.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Number of persons","Number","223","thousands","3","v1427777508","4.2.2.4","21","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777509","4.2.2.5","16","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777510","4.2.2.6","25","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Average rating","Number","223","units","0","v1427777511","4.2.2.7","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777512","4.2.2.8","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777513","4.2.2.9","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1427777514","4.2.3.1","45.0","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777515","4.2.3.2","38.0","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777516","4.2.3.3","52.2","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Number of persons","Number","223","thousands","3","v1427777517","4.2.3.4","30","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777518","4.2.3.5","25","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777519","4.2.3.6","34","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Average rating","Number","223","units","0","v1427777520","4.2.3.7","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777521","4.2.3.8","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777522","4.2.3.9","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Percentage of persons","Percent","239","units","0","v1427777523","4.2.4.1","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777524","4.2.4.2","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777525","4.2.4.3","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Number of persons","Number","223","thousands","3","v1427777526","4.2.4.4","","..","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777527","4.2.4.5","","..","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777528","4.2.4.6","","..","","","0"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Average rating","Number","223","units","0","v1427777529","4.2.4.7","6.9","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777530","4.2.4.8","6.6","","","","1"
"2021-07","Prince Edward Island","2016A000211","Men","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777531","4.2.4.9","7.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1427777532","4.3.1.1","25.2","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777533","4.3.1.2","19.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777534","4.3.1.3","32.2","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Number of persons","Number","223","thousands","3","v1427777535","4.3.1.4","17","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777536","4.3.1.5","13","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777537","4.3.1.6","22","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Average rating","Number","223","units","0","v1427777538","4.3.1.7","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777539","4.3.1.8","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777540","4.3.1.9","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1427777541","4.3.2.1","28.4","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777542","4.3.2.2","22.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777543","4.3.2.3","35.4","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Number of persons","Number","223","thousands","3","v1427777544","4.3.2.4","19","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777545","4.3.2.5","15","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777546","4.3.2.6","24","E","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Average rating","Number","223","units","0","v1427777547","4.3.2.7","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777548","4.3.2.8","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777549","4.3.2.9","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1427777550","4.3.3.1","46.4","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777551","4.3.3.2","39.6","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777552","4.3.3.3","53.3","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Number of persons","Number","223","thousands","3","v1427777553","4.3.3.4","32","","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777554","4.3.3.5","27","","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777555","4.3.3.6","36","","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Average rating","Number","223","units","0","v1427777556","4.3.3.7","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777557","4.3.3.8","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777558","4.3.3.9","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Percentage of persons","Percent","239","units","0","v1427777559","4.3.4.1","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777560","4.3.4.2","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777561","4.3.4.3","","..","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Number of persons","Number","223","thousands","3","v1427777562","4.3.4.4","","..","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777563","4.3.4.5","","..","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777564","4.3.4.6","","..","","","0"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Average rating","Number","223","units","0","v1427777565","4.3.4.7","6.8","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777566","4.3.4.8","6.5","","","","1"
"2021-07","Prince Edward Island","2016A000211","Women","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777567","4.3.4.9","7.1","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1427777568","5.1.1.1","30.0","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777569","5.1.1.2","25.4","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777570","5.1.1.3","35.0","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Number of persons","Number","223","thousands","3","v1427777571","5.1.1.4","247","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777572","5.1.1.5","208","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777573","5.1.1.6","287","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Average rating","Number","223","units","0","v1427777574","5.1.1.7","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777575","5.1.1.8","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777576","5.1.1.9","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1427777577","5.1.2.1","24.7","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777578","5.1.2.2","20.3","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777579","5.1.2.3","29.7","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Number of persons","Number","223","thousands","3","v1427777580","5.1.2.4","204","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777581","5.1.2.5","165","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777582","5.1.2.6","243","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Average rating","Number","223","units","0","v1427777583","5.1.2.7","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777584","5.1.2.8","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777585","5.1.2.9","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1427777586","5.1.3.1","45.3","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777587","5.1.3.2","40.1","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777588","5.1.3.3","50.6","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Number of persons","Number","223","thousands","3","v1427777589","5.1.3.4","374","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777590","5.1.3.5","331","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777591","5.1.3.6","418","","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Average rating","Number","223","units","0","v1427777592","5.1.3.7","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777593","5.1.3.8","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777594","5.1.3.9","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Percentage of persons","Percent","239","units","0","v1427777595","5.1.4.1","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777596","5.1.4.2","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777597","5.1.4.3","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Number of persons","Number","223","thousands","3","v1427777598","5.1.4.4","","..","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777599","5.1.4.5","","..","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777600","5.1.4.6","","..","","","0"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Average rating","Number","223","units","0","v1427777601","5.1.4.7","6.8","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777602","5.1.4.8","6.5","","","","1"
"2021-07","Nova Scotia","2016A000212","Total, all persons","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777603","5.1.4.9","7.1","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1427777604","5.2.1.1","29.1","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777605","5.2.1.2","22.7","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777606","5.2.1.3","36.5","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Number of persons","Number","223","thousands","3","v1427777607","5.2.1.4","","F","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777608","5.2.1.5","","F","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777609","5.2.1.6","","F","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Average rating","Number","223","units","0","v1427777610","5.2.1.7","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777611","5.2.1.8","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777612","5.2.1.9","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1427777613","5.2.2.1","26.3","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777614","5.2.2.2","19.5","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777615","5.2.2.3","34.5","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Number of persons","Number","223","thousands","3","v1427777616","5.2.2.4","","F","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777617","5.2.2.5","","F","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777618","5.2.2.6","","F","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Average rating","Number","223","units","0","v1427777619","5.2.2.7","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777620","5.2.2.8","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 6 or 7","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777621","5.2.2.9","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1427777622","5.2.3.1","44.6","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777623","5.2.3.2","37.0","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777624","5.2.3.3","52.4","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Number of persons","Number","223","thousands","3","v1427777625","5.2.3.4","179","E","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777626","5.2.3.5","148","E","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777627","5.2.3.6","210","E","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Average rating","Number","223","units","0","v1427777628","5.2.3.7","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777629","5.2.3.8","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Satisfaction with amount of free time rating of 8, 9 or 10","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777630","5.2.3.9","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Percentage of persons","Percent","239","units","0","v1427777631","5.2.4.1","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777632","5.2.4.2","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777633","5.2.4.3","","..","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Number of persons","Number","223","thousands","3","v1427777634","5.2.4.4","","..","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777635","5.2.4.5","","..","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1427777636","5.2.4.6","","..","","","0"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Average rating","Number","223","units","0","v1427777637","5.2.4.7","6.8","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Lower bound of the 95% confidence interval, average","Number","223","units","0","v1427777638","5.2.4.8","6.4","","","","1"
"2021-07","Nova Scotia","2016A000212","Men","Average satisfaction with amount of free time rating","Upper bound of the 95% confidence interval, average","Number","223","units","0","v1427777639","5.2.4.9","7.2","","","","1"
"2021-07","Nova Scotia","2016A000212","Women","Satisfaction with amount of free time rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1427777640","5.3.1.1","30.8","","","","1"
"2021-07","Nova Scotia","2016A000212","Women","Satisfaction with amount of free time rating between 0 and 5","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777641","5.3.1.2","24.5","","","","1"
"2021-07","Nova Scotia","2016A000212","Women","Satisfaction with amount of free time rating between 0 and 5","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1427777642","5.3.1.3","37.8","","","","1"
"2021-07","Nova Scotia","2016A000212","Women","Satisfaction with amount of free time rating between 0 and 5","Number of persons","Number","223","thousands","3","v1427777643","5.3.1.4","131","E","","","0"
