"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","New Brunswick","2016A000213","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410784","6.1.2.5","82","E","","","0"
"2021-10","New Brunswick","2016A000213","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410785","6.1.2.6","129","E","","","0"
"2021-10","New Brunswick","2016A000213","Total, all persons","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410786","6.1.3.1","9.2","","","","1"
"2021-10","New Brunswick","2016A000213","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410787","6.1.3.2","6.7","","","","1"
"2021-10","New Brunswick","2016A000213","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410788","6.1.3.3","12.4","","","","1"
"2021-10","New Brunswick","2016A000213","Total, all persons","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410789","6.1.3.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410790","6.1.3.5","","F","","","0"
"2021-10","New Brunswick","2016A000213","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410791","6.1.3.6","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410792","6.2.1.1","76.0","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410793","6.2.1.2","69.8","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410794","6.2.1.3","81.2","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410795","6.2.1.4","246","","","","0"
"2021-10","New Brunswick","2016A000213","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410796","6.2.1.5","227","","","","0"
"2021-10","New Brunswick","2016A000213","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410797","6.2.1.6","264","","","","0"
"2021-10","New Brunswick","2016A000213","Men","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410798","6.2.2.1","14.1","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410799","6.2.2.2","10.0","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410800","6.2.2.3","19.4","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410801","6.2.2.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410802","6.2.2.5","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410803","6.2.2.6","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410804","6.2.3.1","10.0","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410805","6.2.3.2","6.6","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410806","6.2.3.3","14.8","","","","1"
"2021-10","New Brunswick","2016A000213","Men","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410807","6.2.3.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410808","6.2.3.5","","F","","","0"
"2021-10","New Brunswick","2016A000213","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410809","6.2.3.6","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410810","6.3.1.1","73.5","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410811","6.3.1.2","67.0","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410812","6.3.1.3","79.1","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410813","6.3.1.4","245","","","","0"
"2021-10","New Brunswick","2016A000213","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410814","6.3.1.5","224","","","","0"
"2021-10","New Brunswick","2016A000213","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410815","6.3.1.6","265","","","","0"
"2021-10","New Brunswick","2016A000213","Women","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410816","6.3.2.1","18.1","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410817","6.3.2.2","13.3","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410818","6.3.2.3","24.1","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410819","6.3.2.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410820","6.3.2.5","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410821","6.3.2.6","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410822","6.3.3.1","8.4","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410823","6.3.3.2","5.4","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410824","6.3.3.3","12.9","","","","1"
"2021-10","New Brunswick","2016A000213","Women","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410825","6.3.3.4","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410826","6.3.3.5","","F","","","0"
"2021-10","New Brunswick","2016A000213","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410827","6.3.3.6","","F","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410828","7.1.1.1","76.8","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410829","7.1.1.2","74.4","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410830","7.1.1.3","79.1","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410831","7.1.1.4","5446","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410832","7.1.1.5","5279","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410833","7.1.1.6","5612","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410834","7.1.2.1","15.5","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410835","7.1.2.2","13.7","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410836","7.1.2.3","17.4","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410837","7.1.2.4","1096","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410838","7.1.2.5","964","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410839","7.1.2.6","1228","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410840","7.1.3.1","7.7","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410841","7.1.3.2","6.3","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410842","7.1.3.3","9.4","","","","1"
"2021-10","Quebec","2016A000224","Total, all persons","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410843","7.1.3.4","546","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410844","7.1.3.5","437","","","","0"
"2021-10","Quebec","2016A000224","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410845","7.1.3.6","654","","","","0"
"2021-10","Quebec","2016A000224","Men","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410846","7.2.1.1","74.1","","","","1"
"2021-10","Quebec","2016A000224","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410847","7.2.1.2","70.3","","","","1"
"2021-10","Quebec","2016A000224","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410848","7.2.1.3","77.6","","","","1"
"2021-10","Quebec","2016A000224","Men","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410849","7.2.1.4","2644","","","","0"
"2021-10","Quebec","2016A000224","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410850","7.2.1.5","2514","","","","0"
"2021-10","Quebec","2016A000224","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410851","7.2.1.6","2774","","","","0"
"2021-10","Quebec","2016A000224","Men","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410852","7.2.2.1","17.6","","","","1"
"2021-10","Quebec","2016A000224","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410853","7.2.2.2","14.8","","","","1"
"2021-10","Quebec","2016A000224","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410854","7.2.2.3","20.7","","","","1"
"2021-10","Quebec","2016A000224","Men","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410855","7.2.2.4","627","","","","0"
"2021-10","Quebec","2016A000224","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410856","7.2.2.5","522","","","","0"
"2021-10","Quebec","2016A000224","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410857","7.2.2.6","731","","","","0"
"2021-10","Quebec","2016A000224","Men","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410858","7.2.3.1","8.3","","","","1"
"2021-10","Quebec","2016A000224","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410859","7.2.3.2","6.2","","","","1"
"2021-10","Quebec","2016A000224","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410860","7.2.3.3","11.2","","","","1"
"2021-10","Quebec","2016A000224","Men","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410861","7.2.3.4","297","E","","","0"
"2021-10","Quebec","2016A000224","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410862","7.2.3.5","207","E","","","0"
"2021-10","Quebec","2016A000224","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410863","7.2.3.6","387","E","","","0"
"2021-10","Quebec","2016A000224","Women","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410864","7.3.1.1","79.6","","","","1"
"2021-10","Quebec","2016A000224","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410865","7.3.1.2","76.6","","","","1"
"2021-10","Quebec","2016A000224","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410866","7.3.1.3","82.3","","","","1"
"2021-10","Quebec","2016A000224","Women","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410867","7.3.1.4","2801","","","","0"
"2021-10","Quebec","2016A000224","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410868","7.3.1.5","2694","","","","0"
"2021-10","Quebec","2016A000224","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410869","7.3.1.6","2909","","","","0"
"2021-10","Quebec","2016A000224","Women","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410870","7.3.2.1","13.3","","","","1"
"2021-10","Quebec","2016A000224","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410871","7.3.2.2","11.3","","","","1"
"2021-10","Quebec","2016A000224","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410872","7.3.2.3","15.7","","","","1"
"2021-10","Quebec","2016A000224","Women","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410873","7.3.2.4","469","","","","0"
"2021-10","Quebec","2016A000224","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410874","7.3.2.5","392","","","","0"
"2021-10","Quebec","2016A000224","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410875","7.3.2.6","546","","","","0"
"2021-10","Quebec","2016A000224","Women","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410876","7.3.3.1","7.1","","","","1"
"2021-10","Quebec","2016A000224","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410877","7.3.3.2","5.4","","","","1"
"2021-10","Quebec","2016A000224","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410878","7.3.3.3","9.2","","","","1"
"2021-10","Quebec","2016A000224","Women","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410879","7.3.3.4","249","E","","","0"
"2021-10","Quebec","2016A000224","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410880","7.3.3.5","183","E","","","0"
"2021-10","Quebec","2016A000224","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410881","7.3.3.6","315","E","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410882","8.1.1.1","71.8","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410883","8.1.1.2","69.7","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410884","8.1.1.3","73.8","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410885","8.1.1.4","8877","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410886","8.1.1.5","8620","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410887","8.1.1.6","9135","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410888","8.1.2.1","19.0","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410889","8.1.2.2","17.3","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410890","8.1.2.3","20.8","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410891","8.1.2.4","2344","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410892","8.1.2.5","2128","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410893","8.1.2.6","2560","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410894","8.1.3.1","9.2","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410895","8.1.3.2","7.9","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410896","8.1.3.3","10.7","","","","1"
"2021-10","Ontario","2016A000235","Total, all persons","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410897","8.1.3.4","1141","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410898","8.1.3.5","971","","","","0"
"2021-10","Ontario","2016A000235","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410899","8.1.3.6","1312","","","","0"
"2021-10","Ontario","2016A000235","Men","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410900","8.2.1.1","70.6","","","","1"
"2021-10","Ontario","2016A000235","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410901","8.2.1.2","67.4","","","","1"
"2021-10","Ontario","2016A000235","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410902","8.2.1.3","73.5","","","","1"
"2021-10","Ontario","2016A000235","Men","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410903","8.2.1.4","4294","","","","0"
"2021-10","Ontario","2016A000235","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410904","8.2.1.5","4107","","","","0"
"2021-10","Ontario","2016A000235","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410905","8.2.1.6","4481","","","","0"
"2021-10","Ontario","2016A000235","Men","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410906","8.2.2.1","19.6","","","","1"
"2021-10","Ontario","2016A000235","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410907","8.2.2.2","17.2","","","","1"
"2021-10","Ontario","2016A000235","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410908","8.2.2.3","22.4","","","","1"
"2021-10","Ontario","2016A000235","Men","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410909","8.2.2.4","1195","","","","0"
"2021-10","Ontario","2016A000235","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410910","8.2.2.5","1036","","","","0"
"2021-10","Ontario","2016A000235","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410911","8.2.2.6","1353","","","","0"
"2021-10","Ontario","2016A000235","Men","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410912","8.2.3.1","9.8","","","","1"
"2021-10","Ontario","2016A000235","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410913","8.2.3.2","8.0","","","","1"
"2021-10","Ontario","2016A000235","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410914","8.2.3.3","12.0","","","","1"
"2021-10","Ontario","2016A000235","Men","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410915","8.2.3.4","597","E","","","0"
"2021-10","Ontario","2016A000235","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410916","8.2.3.5","474","E","","","0"
"2021-10","Ontario","2016A000235","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410917","8.2.3.6","720","E","","","0"
"2021-10","Ontario","2016A000235","Women","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410918","8.3.1.1","73.0","","","","1"
"2021-10","Ontario","2016A000235","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410919","8.3.1.2","70.2","","","","1"
"2021-10","Ontario","2016A000235","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410920","8.3.1.3","75.7","","","","1"
"2021-10","Ontario","2016A000235","Women","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410921","8.3.1.4","4583","","","","0"
"2021-10","Ontario","2016A000235","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410922","8.3.1.5","4408","","","","0"
"2021-10","Ontario","2016A000235","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410923","8.3.1.6","4758","","","","0"
"2021-10","Ontario","2016A000235","Women","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410924","8.3.2.1","18.3","","","","1"
"2021-10","Ontario","2016A000235","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410925","8.3.2.2","16.1","","","","1"
"2021-10","Ontario","2016A000235","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410926","8.3.2.3","20.7","","","","1"
"2021-10","Ontario","2016A000235","Women","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410927","8.3.2.4","1149","","","","0"
"2021-10","Ontario","2016A000235","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410928","8.3.2.5","1005","","","","0"
"2021-10","Ontario","2016A000235","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410929","8.3.2.6","1294","","","","0"
"2021-10","Ontario","2016A000235","Women","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410930","8.3.3.1","8.7","","","","1"
"2021-10","Ontario","2016A000235","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410931","8.3.3.2","6.9","","","","1"
"2021-10","Ontario","2016A000235","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410932","8.3.3.3","10.8","","","","1"
"2021-10","Ontario","2016A000235","Women","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410933","8.3.3.4","544","E","","","0"
"2021-10","Ontario","2016A000235","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410934","8.3.3.5","420","E","","","0"
"2021-10","Ontario","2016A000235","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410935","8.3.3.6","669","E","","","0"
"2021-10","Prairies Region","2016A00014","Total, all persons","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410936","9.1.1.1","72.8","","","","1"
"2021-10","Prairies Region","2016A00014","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410937","9.1.1.2","70.2","","","","1"
"2021-10","Prairies Region","2016A00014","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410938","9.1.1.3","75.3","","","","1"
"2021-10","Prairies Region","2016A00014","Total, all persons","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410939","9.1.1.4","3987","","","","0"
"2021-10","Prairies Region","2016A00014","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410940","9.1.1.5","3845","","","","0"
"2021-10","Prairies Region","2016A00014","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410941","9.1.1.6","4128","","","","0"
