"REF_DATE","GEO","DGUID","Indoor air quality","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95651253","30.24","25","","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95651254","30.25","51","","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95651255","30.26","42","","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95651256","30.27","22","","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95651257","30.28","13","E","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95651258","30.29","14","E","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95651259","30.30","54","","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95651260","30.31","42","","","","0"
"2013","St. Catharines-Niagara, Ontario","2011S0503539","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95651261","30.32","38","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95651262","31.1","96","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as excellent","Percent","239","units ","0","v95651263","31.2","27","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as very good","Percent","239","units ","0","v95651264","31.3","44","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as good","Percent","239","units ","0","v95651265","31.4","25","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95651266","31.5","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as fair","Percent","239","units ","0","v95651267","31.6","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rated indoor air quality as poor","Percent","239","units ","0","v95651268","31.7","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651269","31.8","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709412","31.33","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709413","31.34","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709414","31.35","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709415","31.36","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709416","31.37","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709417","31.38","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709418","31.39","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651270","31.9","95","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95651271","31.10","21","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95651272","31.11","14","E","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95651273","31.12","95","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the winter season","Percent","239","units ","0","v95651274","31.13","92","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the winter season, every day","Percent","239","units ","0","v95651275","31.14","33","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95651276","31.15","30","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95651277","31.16","28","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Never opened windows during the winter season","Percent","239","units ","0","v95651278","31.17","8","E","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the summer season","Percent","239","units ","0","v95651279","31.18","99","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the summer season, every day","Percent","239","units ","0","v95651280","31.19","74","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95651281","31.20","22","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95651282","31.21","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Never opened windows during the summer season","Percent","239","units ","0","v95651283","31.22","","F","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95651284","31.23","63","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95651285","31.24","18","E","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95651286","31.25","54","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95651287","31.26","44","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95651288","31.27","26","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95651289","31.28","17","E","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95651290","31.29","12","E","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95651291","31.30","59","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95651292","31.31","49","","","","0"
"2013","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95651293","31.32","27","","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95651294","32.1","90","","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as excellent","Percent","239","units ","0","v95651295","32.2","17","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as very good","Percent","239","units ","0","v95651296","32.3","39","","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as good","Percent","239","units ","0","v95651297","32.4","33","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95651298","32.5","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as fair","Percent","239","units ","0","v95651299","32.6","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","Rated indoor air quality as poor","Percent","239","units ","0","v95651300","32.7","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651301","32.8","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709419","32.33","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709420","32.34","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709421","32.35","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709422","32.36","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709423","32.37","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709424","32.38","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709425","32.39","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651302","32.9","90","","","","0"
"2013","Brantford, Ontario","2011S0503543","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95651303","32.10","15","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95651304","32.11","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95651305","32.12","95","","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the winter season","Percent","239","units ","0","v95651306","32.13","87","","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the winter season, every day","Percent","239","units ","0","v95651307","32.14","37","","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95651308","32.15","31","","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95651309","32.16","20","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Never opened windows during the winter season","Percent","239","units ","0","v95651310","32.17","12","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the summer season","Percent","239","units ","0","v95651311","32.18","98","","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the summer season, every day","Percent","239","units ","0","v95651312","32.19","73","","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95651313","32.20","16","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95651314","32.21","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","Never opened windows during the summer season","Percent","239","units ","0","v95651315","32.22","","F","","","0"
"2013","Brantford, Ontario","2011S0503543","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95651316","32.23","77","","","","0"
"2013","Brantford, Ontario","2011S0503543","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95651317","32.24","17","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95651318","32.25","53","","","","0"
"2013","Brantford, Ontario","2011S0503543","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95651319","32.26","48","","","","0"
"2013","Brantford, Ontario","2011S0503543","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95651320","32.27","18","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95651321","32.28","13","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95651322","32.29","11","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95651323","32.30","44","","","","0"
"2013","Brantford, Ontario","2011S0503543","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95651324","32.31","34","E","","","0"
"2013","Brantford, Ontario","2011S0503543","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95651325","32.32","39","","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95651326","33.1","96","","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as excellent","Percent","239","units ","0","v95651327","33.2","26","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as very good","Percent","239","units ","0","v95651328","33.3","32","","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as good","Percent","239","units ","0","v95651329","33.4","37","","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95651330","33.5","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as fair","Percent","239","units ","0","v95651331","33.6","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Rated indoor air quality as poor","Percent","239","units ","0","v95651332","33.7","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651333","33.8","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709426","33.33","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709427","33.34","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709428","33.35","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709429","33.36","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709430","33.37","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709431","33.38","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709432","33.39","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651334","33.9","83","","","","0"
"2013","Guelph, Ontario","2011S0503550","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95651335","33.10","28","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95651336","33.11","25","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95651337","33.12","91","","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the winter season","Percent","239","units ","0","v95651338","33.13","87","","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the winter season, every day","Percent","239","units ","0","v95651339","33.14","21","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95651340","33.15","19","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95651341","33.16","48","","","","0"
"2013","Guelph, Ontario","2011S0503550","Never opened windows during the winter season","Percent","239","units ","0","v95651342","33.17","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the summer season","Percent","239","units ","0","v95651343","33.18","98","","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the summer season, every day","Percent","239","units ","0","v95651344","33.19","66","","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95651345","33.20","29","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95651346","33.21","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Never opened windows during the summer season","Percent","239","units ","0","v95651347","33.22","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95651348","33.23","62","","","","0"
"2013","Guelph, Ontario","2011S0503550","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95651349","33.24","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95651350","33.25","51","","","","0"
"2013","Guelph, Ontario","2011S0503550","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95651351","33.26","41","","","","0"
"2013","Guelph, Ontario","2011S0503550","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95651352","33.27","22","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95651353","33.28","12","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95651354","33.29","","F","","","0"
"2013","Guelph, Ontario","2011S0503550","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95651355","33.30","37","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95651356","33.31","32","E","","","0"
"2013","Guelph, Ontario","2011S0503550","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95651357","33.32","30","","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95651358","34.1","95","","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as excellent","Percent","239","units ","0","v95651359","34.2","23","","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as very good","Percent","239","units ","0","v95651360","34.3","41","","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as good","Percent","239","units ","0","v95651361","34.4","31","","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95651362","34.5","","F","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as fair","Percent","239","units ","0","v95651363","34.6","","F","","","0"
"2013","London, Ontario","2011S0503555","Rated indoor air quality as poor","Percent","239","units ","0","v95651364","34.7","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651365","34.8","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709433","34.33","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709434","34.34","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709435","34.35","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709436","34.36","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709437","34.37","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709438","34.38","","F","","","0"
"2013","London, Ontario","2011S0503555","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709439","34.39","","F","","","0"
"2013","London, Ontario","2011S0503555","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651366","34.9","94","","","","0"
"2013","London, Ontario","2011S0503555","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95651367","34.10","18","","","","0"
"2013","London, Ontario","2011S0503555","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95651368","34.11","21","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95651369","34.12","91","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the winter season","Percent","239","units ","0","v95651370","34.13","90","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the winter season, every day","Percent","239","units ","0","v95651371","34.14","31","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95651372","34.15","29","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95651373","34.16","31","","","","0"
"2013","London, Ontario","2011S0503555","Never opened windows during the winter season","Percent","239","units ","0","v95651374","34.17","9","E","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the summer season","Percent","239","units ","0","v95651375","34.18","99","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the summer season, every day","Percent","239","units ","0","v95651376","34.19","68","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95651377","34.20","26","","","","0"
"2013","London, Ontario","2011S0503555","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95651378","34.21","","F","","","0"
"2013","London, Ontario","2011S0503555","Never opened windows during the summer season","Percent","239","units ","0","v95651379","34.22","","F","","","0"
"2013","London, Ontario","2011S0503555","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95651380","34.23","62","","","","0"
"2013","London, Ontario","2011S0503555","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95651381","34.24","19","","","","0"
"2013","London, Ontario","2011S0503555","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95651382","34.25","56","","","","0"
"2013","London, Ontario","2011S0503555","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95651383","34.26","47","","","","0"
"2013","London, Ontario","2011S0503555","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95651384","34.27","30","","","","0"
"2013","London, Ontario","2011S0503555","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95651385","34.28","21","","","","0"
"2013","London, Ontario","2011S0503555","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95651386","34.29","12","E","","","0"
"2013","London, Ontario","2011S0503555","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95651387","34.30","57","","","","0"
"2013","London, Ontario","2011S0503555","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95651388","34.31","45","","","","0"
"2013","London, Ontario","2011S0503555","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95651389","34.32","33","","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95651390","35.1","83","","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as excellent","Percent","239","units ","0","v95651391","35.2","13","E","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as very good","Percent","239","units ","0","v95651392","35.3","33","E","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as good","Percent","239","units ","0","v95651393","35.4","37","E","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95651394","35.5","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as fair","Percent","239","units ","0","v95651395","35.6","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","Rated indoor air quality as poor","Percent","239","units ","0","v95651396","35.7","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651397","35.8","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709440","35.33","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709441","35.34","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709442","35.35","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709443","35.36","","F","","","0"
"2013","Windsor, Ontario","2011S0503559","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709444","35.37","","F","","","0"
